gene,mean_expression,n_reference_samples
OR14A16,7.044775751176437e-05,5
OR14A2,0.00014056161298308664,5
OR14C36,0.00019439716625794783,5
OR14I1,0.00018856028166239395,5
OR14J1,0.00018636230026400683,5
OR14K1,0.00025810891182862904,5
OR1A1,6.228769250242165e-05,5
OR1A2,0.00010083460761459978,5
OR1B1,0.0002712494505371929,5
OR1C1,0.0001660583099858508,5
OR1D2,0.00010098006686201278,5
OR1D5,8.09653334834582e-05,5
OR1E1,9.012359300860185e-05,5
OR1G1,0.0001581337551049399,5
OR1I1,0.00020984714860116947,5
OR1J1,0.00014322501435529996,5
OR1K1,0.0002508094923001837,5
OR1L1,0.00010489665920239122,5
OR1L3,0.00015228012548768835,5
OR1L4,3.645191634719326e-05,5
OR1L6,6.284851340477063e-05,5
OR1L8,0.0001089586460913426,5
OR1M1,0.00017958006203716106,5
OR1N1,0.00020323664312598186,5
OR1N2,6.964738670908812e-05,5
OR1Q1,6.062858207154889e-05,5
OR1S1,0.0001170174050742631,5
OR1S2,0.00017817809752164568,5
OR2A12,0.0001707728196121333,5
OR2A14,0.00010275387326832907,5
OR2A2,0.00020255475942822037,5
OR2A25,6.069657068380651e-05,5
OR2A4,3.3480798768869466e-05,5
OR2A5,0.00014180431592883308,5
OR2AE1,0.00027718327398777005,5
OR2AG1,0.00014142540458429582,5
OR2AG2,0.00021120282880374082,5
OR2AJ1,0.00020754874558368187,5
OR2AK2,2.332065987179484e-05,5
OR2AP1,0.00012584859975678915,5
OR2AT4,0.00014399034834495063,5
OR2B11,0.00020793299884473444,5
OR2B2,6.8726752894339e-05,5
OR2B3,0.00011308350979719857,5
OR2B6,0.00013249322054975472,5
OR2C1,0.0002817914576441306,5
OR2C3,0.00012805771409513475,5
OR2D3,0.00015050601195481177,5
OR2F1,0.00014416331016955738,5
OR2F2,0.00014325737172023666,5
OR2G2,0.00016688182617067708,5
OR2G3,0.000192738164783852,5
OR2G6,0.00014032139049047424,5
OR2H1,8.138978740857198e-05,5
OR2H2,0.0001224059437693416,5
OR2I1P,0.0003414557771185503,5
OR2J2,0.00015778757212934227,5
OR2J3,5.403268597401732e-05,5
OR2K2,0.00015643094746637767,5
OR2L13,0.00022361316285115091,5
OR2L2,7.057650182982827e-05,5
OR2L3,0.0001239595114332126,5
OR2L5,0.00010245973344404067,5
OR2M2,0.00010585302388110298,5
OR2M3,0.0001277494158010742,5
OR2M4,0.00015258079710785615,5
OR2M5,6.800136896648234e-05,5
OR2M7,4.372265437082325e-05,5
OR2S2,0.00019341269324392002,5
OR2T1,0.00015152246683354978,5
OR2T10,0.00010781028863873628,5
OR2T11,0.0002323146715780534,5
OR2T12,0.0002824694887245875,5
OR2T2,0.0001250768163534931,5
OR2T27,4.309594537642917e-06,5
OR2T33,4.605832708737026e-05,5
OR2T34,9.63425943764228e-05,5
OR2T4,0.00018606938454945703,5
OR2T6,0.00012669685585914422,5
OR2T8,9.67308554866603e-05,5
OR2V1,0.00015465840921952023,5
OR2V2,0.00011224508805685341,5
OR2W1,9.617813683052885e-05,5
OR2Y1,0.00014707692752996752,5
OR2Z1,0.000297790558339554,5
OR3A1,0.0001987869913803462,5
OR3A2,0.00021906847275743332,5
OR3A3,0.0001604529177839594,5
OR4A15,0.00011601112814612775,5
OR4A16,7.308089195522902e-05,5
OR4A47,4.220548655881949e-05,5
OR4A5,7.304479249425733e-05,5
OR4B1,0.00014134954189977053,5
OR4C11,0.00011132151677947463,5
OR4C12,0.00010943559824526695,5
OR4C13,0.0001750280304035731,5
OR4C15,0.00014584006949333383,5
OR4C16,0.00016502455881650828,5
OR4C3,0.0001706223869133923,5
OR4C46,6.0047249032610136e-05,5
OR4C5,0.00017229612146389494,5
OR4C6,0.00011526090239265835,5
OR4D1,0.0001000366321416591,5
OR4D10,0.0001069207057745676,5
OR4D11,0.000151505833009177,5
OR4D2,0.00018921772804358382,5
OR4D5,0.00016714248107156483,5
OR4D6,0.00016730487981044022,5
OR4D9,0.00011381111711868426,5
OR4E1,0.0001768514654058514,5
OR4E2,0.0001311736656025723,5
OR4F15,0.00011914421189848198,5
OR4F21,6.981093783879826e-05,5
OR4F4,0.00011700757979507367,5
OR4F6,0.00012911371034686356,5
OR4K1,0.00022725684344951724,5
OR4K13,0.00021632959453838366,5
OR4K14,0.00018081379877522814,5
OR4K15,0.00013779234252118418,5
OR4K17,0.00016582147156154057,5
OR4K2,0.00017559520074706845,5
OR4K5,0.0002610216394434481,5
OR4L1,0.0001430998497489314,5
OR4M1,5.8901623062229656e-05,5
OR4N5,9.002947643419867e-05,5
OR4P4,9.651338359242245e-05,5
OR4Q3,9.450263856966486e-05,5
OR4S1,0.00014093693979825946,5
OR4S2,0.00010128426077700688,5
OR4X1,0.00013118700508595195,5
OR4X2,0.00017670785430555448,5
OR51A2,3.972435760564876e-05,5
OR51A4,0.00013391800115686149,5
OR51A7,0.00015025782897274575,5
OR51B5,0.0001599311619750067,5
OR51B6,0.00016356202483795457,5
OR51C1P,0.00013359528745988621,5
OR51D1,0.00015090681045522308,5
OR51E1,0.0002946985365157032,5
OR51E2,0.00016243210534844953,5
OR51F1,0.00019399799599929802,5
OR51F2,0.00020870841973385907,5
OR51G1,0.0001840077060748379,5
OR51G2,0.00026820648969882094,5
OR51L1,0.00018379583884263863,5
OR51Q1,0.0002015671693620552,5
OR51S1,0.00020160847239931575,5
OR51T1,0.00022613490923605674,5
OR51V1,0.00017641683758571968,5
OR52A1,0.00015288504519876203,5
OR52A5,0.00022802531331913818,5
OR52B2,0.0002590758873610921,5
OR52B4,0.00017305897062636893,5
OR52B6,0.0001335355935455744,5
OR52D1,0.00017894941929426838,5
OR52E2,0.00011960452688452734,5
OR52E4,0.00012969800265466387,5
OR52E5,0.00017019668043535501,5
OR52E8,0.00012903338593705946,5
OR52H1,0.00022078598736438915,5
OR52I1,8.185023960557558e-05,5
OR52I2,0.0001025513349870317,5
OR52J3,0.00018116317154386716,5
OR52K1,0.00015664176915656502,5
OR52K2,0.00013743953444244906,5
OR52L1,0.00010102918271048467,5
OR52M1,0.0001995112118479248,5
OR52N1,9.003750039232552e-05,5
OR52N2,0.0001224213795180346,5
OR52N4,0.00021442763077142505,5
OR52N5,0.00020089646110496586,5
OR52R1,0.00016190510226574955,5
OR52W1,0.0001898635558401443,5
OR56A1,0.0002490159354343064,5
OR56A3,0.00016886470932589795,5
OR56A4,0.0001980481287710524,5
OR56A5,5.359635244320267e-05,5
OR56B1,0.00019229032447100786,5
OR56B4,0.0001603035561420111,5
OR5A1,0.0002079839234077683,5
OR5A2,0.0002160964924746281,5
OR5AC2,0.0001235381813727225,5
OR5AK2,8.888143742135114e-05,5
OR5AN1,0.000185107788530768,5
OR5AP2,0.00017253069162415693,5
OR5AR1,0.00015780556303842243,5
OR5AS1,0.0001910593660749723,5
OR5AU1,0.00020716567745266744,5
OR5B12,0.00011494143297165306,5
OR5B17,5.2657612145702916e-05,5
OR5B2,0.00013848558632687972,5
OR5B21,0.0002446052832938552,5
OR5B3,7.303470203774865e-05,5
OR5BS1P,0.0001958263320280572,5
OR5C1,0.00022938493229069336,5
OR5D13,0.00016191331146137586,5
OR5D14,0.00015330495553418253,5
OR5D16,0.0001330514438353144,5
OR5D18,0.00012409109501044258,5
OR5D3P,0.00012911184427256227,5
OR5F1,0.0001613786244208921,5
OR5H14,4.1734103916846764e-05,5
OR5H15,5.0515869281908466e-05,5
OR5H2,6.148913189074604e-05,5
OR5H6,3.309005394634685e-05,5
OR5I1,0.00015852532199201285,5
OR5J2,0.00015955676881569024,5
OR5K1,1.7846998837223487e-05,5
OR5K2,0.00011102050744970645,5
OR5K3,9.610318061485258e-05,5
OR5K4,0.00012569284734722743,5
OR5L1,0.00010143271553042328,5
OR5L2,0.00011209759576290247,5
OR5M1,0.00011124250761503797,5
OR5M10,6.358055893770054e-05,5
OR5M11,0.0001774040360242357,5
OR5M3,5.892344529351073e-05,5
OR5M8,0.00017626041901629025,5
OR5M9,0.00012828652534841735,5
OR5P2,0.0001971301948529785,5
OR5R1,0.00021811722524121596,5
OR5T1,0.00011612115244224773,5
OR5T2,7.496218548865343e-05,5
OR5T3,0.00011372659996952746,5
OR5V1,0.00014839904976664237,5
OR5W2,0.000142988967316084,5
OR6A2,0.0002694715231385541,5
OR6B1,0.00014892854495795064,5
OR6B2,7.026584457942841e-05,5
OR6B3,7.801113009622502e-05,5
OR6C1,0.00010562010171621134,5
OR6C2,0.00011308219323872726,5
OR6C3,0.00011469794933772852,5
OR6C4,9.068863078251712e-05,5
OR6C6,5.3397389595914114e-05,5
OR6C65,0.00017788298525567766,5
OR6C68,9.107000555432244e-05,5
OR6C70,0.00011172902158895882,5
OR6C74,0.0001394544385029502,5
OR6C75,0.0001267511202201211,5
OR6C76,0.00012279726031260053,5
OR6F1,0.00020720292767309012,5
OR6J1,0.00015749415175050061,5
OR6K2,0.0002163768818544832,5
OR6K3,0.00020106294570130747,5
OR6K6,0.00013601109058742868,5
OR6M1,0.00015622938853950734,5
OR6N1,0.00021492463543757766,5
OR6N2,0.0001777546000794516,5
OR6P1,0.00017645184285995365,5
OR6Q1,0.0001659700037895169,5
OR6S1,0.00017510691081961224,5
OR6T1,0.00016172774011609777,5
OR6V1,0.00023123852677274783,5
OR6X1,0.0001955901720166623,5
OR6Y1,0.00014766969653853143,5
OR7A10,9.622101364477347e-05,5
OR7A17,5.67893172893408e-05,5
OR7A5,0.00010822493161062144,5
OR7C1,0.000165706201167455,5
OR7C2,0.00014370330597289827,5
OR7D2,0.00045082565811870024,5
OR7D4,0.0001170891064626536,5
OR7E24,8.689909081742278e-05,5
OR7G1,0.00015848164058860186,5
OR7G2,0.0001633839138975992,5
OR7G3,0.00015205884747318928,5
OR8A1,0.00017154750158674857,5
OR8B12,0.00011052590020960039,5
OR8B2,0.0001833871424529167,5
OR8B4,8.930827583183835e-05,5
OR8B8,0.0001363276666711736,5
OR8D1,0.00016799604541084195,5
OR8D2,0.00021708096026044394,5
OR8D4,0.00012976983192258216,5
OR8G1,7.461739394013295e-05,5
OR8G5,8.237479909258219e-05,5
OR8H1,0.00016455207580846873,5
OR8H2,7.497864956740011e-05,5
OR8H3,8.734465312596456e-05,5
OR8I2,0.00022031577864962585,5
OR8J1,6.992705256663102e-05,5
OR8J3,7.750735576422274e-05,5
OR8K1,0.0001293458639981194,5
OR8K3,0.00013165995243815195,5
OR8K5,0.00012854262376702522,5
OR8S1,0.00011988114995138692,5
OR8U1,0.0001825352780266334,5
OR9A4,6.553452859935897e-05,5
OR9G1,0.00022120730566324584,5
OR9G4,0.00013276151893362118,5
OR9I1,0.0001884443042398866,5
OR9K2,0.00014736714981399305,5
OR9Q1,0.00022300436108908957,5
OR9Q2,0.00014876437007319695,5
ORAI1,0.006654364015883571,5
ORAI2,0.0036452263605290837,5
ORAI3,0.002310008913198545,5
ORC1,0.0008686029943133602,5
ORC2,0.010703746558173006,5
ORC3,0.0030810412565410736,5
ORC4,0.007356772796354669,5
ORC5,0.0027826466250041398,5
ORC6,0.0009552242020789334,5
ORM1,0.001512364274019035,5
ORM2,0.00027990825165944745,5
ORMDL1,0.013454343148450048,5
ORMDL2,0.008211579432904594,5
ORMDL3,0.012883803544601821,5
OS9,0.028610808908826668,5
OSBP,0.013361747346251665,5
OSBP2,0.0011425210546487047,5
OSBPL10,0.0031560815553747885,5
OSBPL11,0.00585036305448564,5
OSBPL1A,0.0015236212282532184,5
OSBPL2,0.008322117486086552,5
OSBPL3,0.0078118854708418405,5
OSBPL5,0.003464717076149587,5
OSBPL6,0.002502883676703932,5
OSBPL7,0.004521238632957213,5
OSBPL8,0.01822720003510684,5
OSBPL9,0.017719207215296805,5
OSCAR,0.00277692642119453,5
OSCP1,0.001669512289141989,5
OSER1,0.006510664786085543,5
OSGEP,0.006796261533481415,5
OSGEPL1,0.0021240424125887024,5
OSGIN1,0.0011067618941705177,5
OSGIN2,0.005418521236342493,5
OSM,0.0012572974086060566,5
OSMR,0.01790793636985281,5
OSR1,0.0017519440583249782,5
OSR2,0.0007106238219364424,5
OST4,0.004397378208531895,5
OSTC,0.004811650179708199,5
OSTF1,0.01576531301280636,5
OSTM1,0.004493220079471574,5
OSTN,0.00012205251171875761,5
OTC,0.00029186919034313627,5
OTOA,0.00017840062219930843,5
OTOF,0.00023581348882106487,5
OTOG,0.0002082741980967403,5
OTOGL,0.00013360161214841687,5
OTOL1,0.00010042772936880429,5
OTOP1,5.562397206107805e-05,5
OTOP2,0.00016913373154084173,5
OTOP3,0.00011493147148480542,5
OTOR,0.0001259214809838005,5
OTOS,0.00012784401332358752,5
OTP,0.0001920168994194341,5
OTUB1,0.012977991628404639,5
OTUB2,0.0008800087313519395,5
OTUD1,0.004604074094293335,5
OTUD3,0.004744179551464194,5
OTUD4,0.00785787860208222,5
OTUD5,0.014650604221797797,5
OTUD6A,0.00016435783145002524,5
OTUD6B,0.005361753482407151,5
OTUD7A,0.00047997894848178583,5
OTUD7B,0.0070991031800486685,5
OTULIN,0.010728674366915353,5
OTULINL,0.006035252504167044,5
OTX1,0.0006491475292667134,5
OTX2,0.0003859794940130112,5
OVCH1,0.00045962108858284295,5
OVCH2,0.0010043317195331952,5
OVGP1,0.000692706548891935,5
OVOL1,0.000924552877904396,5
OVOL2,0.005606931268301864,5
OVOL3,0.0001672950788076825,5
OXA1L,0.008345437641579667,5
OXCT1,0.0031931130493157373,5
OXCT2,0.0004184800706960454,5
OXER1,0.0009020330968391579,5
OXGR1,0.00020865555888245898,5
OXLD1,0.0064358566826566875,5
OXNAD1,0.005911530925725243,5
OXR1,0.006876777566267889,5
OXSM,0.0024949680774982936,5
OXSR1,0.007301677587647883,5
OXT,0.000537446802581256,5
OXTR,0.00053529075811022,5
P2RX1,0.0018483354987292241,5
P2RX2,0.00033178401745935043,5
P2RX3,5.8137672815277256e-05,5
P2RX4,0.008004857101758545,5
P2RX5,0.0011232295841905686,5
P2RX6,0.0003657739257222984,5
P2RX7,0.0017037182139564954,5
P2RY1,0.0015965850578618733,5
P2RY10,0.003357411996141641,5
P2RY11,0.0030290347173385643,5
P2RY12,0.0009942796754256469,5
P2RY13,0.0017447167121956506,5
P2RY14,0.001661565166225625,5
P2RY2,0.002279821219547391,5
P2RY6,0.001129434748773034,5
P2RY8,0.000736383037499701,5
P3H1,0.00220995964653996,5
P3H2,0.0071391978057333185,5
P3H3,0.001828781477882864,5
P3H4,0.0031859653006540006,5
P3R3URF,0.0002564488667632791,5
P4HA1,0.01812011101191657,5
P4HA2,0.007335884840797844,5
P4HA3,0.00029776400401810367,5
P4HB,0.02800120780246093,5
P4HTM,0.008997004770579027,5
PA2G4,0.01442322641379525,5
PAAF1,0.0024545658309387654,5
PABPC1L,0.013818099536293853,5
PABPC1L2A,8.885631423864856e-05,5
PABPC3,5.700583822191087e-05,5
PABPC4,0.004795302894062695,5
PABPC4L,0.0009335932152132055,5
PABPC5,0.0008775410031866815,5
PABPN1L,0.0002435614522322371,5
PACC1,0.0010138529166264212,5
PACRG,0.0015874940384526214,5
PACRGL,0.004287581197496668,5
PACS1,0.009000790247641718,5
PACS2,0.005253765771438851,5
PACSIN1,0.0002823255705753345,5
PACSIN2,0.01309521847795756,5
PACSIN3,0.004485092271590942,5
PADI1,0.00014603003226210275,5
PADI2,0.0010215103866834472,5
PADI3,0.00014622332177838775,5
PADI4,0.0002414688845347704,5
PADI6,8.046710282446223e-05,5
PAEP,0.001617757516665455,5
PAF1,0.006507951832697286,5
PAFAH1B1,0.026107671224112793,5
PAFAH1B2,0.016198467388607824,5
PAFAH1B3,0.003858429101402753,5
PAFAH2,0.0027015508841169078,5
PAG1,0.009527497673025858,5
PAGE1,9.616522812346508e-05,5
PAGE2,0.0,5
PAGE3,7.291516499214086e-05,5
PAGE4,8.400855850328125e-05,5
PAGR1,0.0075240212133089665,5
PAH,0.0008527288552669942,5
PAICS,0.0013352795422686965,5
PAIP1,0.005303240777551921,5
PAIP2,0.005637803632704544,5
PAIP2B,0.0015004724989753676,5
PAK1,0.0037756602342865824,5
PAK1IP1,0.00375757991731323,5
PAK2,0.006724297526807958,5
PAK3,0.00029738205704078226,5
PAK4,0.010657021477183696,5
PAK5,0.00010130551700494295,5
PAK6,0.0009502786349826389,5
PALB2,0.0032706521650871173,5
PALD1,0.003327681871211877,5
PALLD,0.016270618183212366,5
PALM,0.002016062318440007,5
PALM2-AKAP2,0.019839449615011828,5
PALM3,0.004077361361810418,5
PALMD,0.0034604119058281543,5
PAM,0.0252073540926895,5
PAM16,0.010428448949398424,5
PAMR1,0.0010527784328633436,5
PAN2,0.011165503872939667,5
PAN3,0.015177212274622884,5
PANK1,0.0017690149197621742,5
PANK2,0.0011145321407225127,5
PANK3,0.004531516435314168,5
PANK4,0.004592558531762164,5
PANO1,0.0002834338208247787,5
PANX1,0.0033542076930926715,5
PANX2,0.0006136389080566873,5
PANX3,0.0001522818420705538,5
PAOX,0.0015703285139196787,5
PAPLN,0.0075260796912753935,5
PAPOLA,0.004740705549188708,5
PAPOLB,0.00032163976047556796,5
PAPOLG,0.00358653357050582,5
PAPPA,0.000896928048319672,5
PAPPA2,0.00024787069466239095,5
PAPSS1,0.013190860573756999,5
PAPSS2,0.01770650840155804,5
PAQR3,0.003568604255736392,5
PAQR4,0.0021846176877582113,5
PAQR5,0.002968110485487119,5
PAQR6,0.0006903891919723722,5
PAQR7,0.0017520997632850862,5
PAQR8,0.003976950058917848,5
PAQR9,0.00021339416950835193,5
PARD3,0.013419046723504593,5
PARD3B,0.0065126582385831,5
PARD6A,0.001111932143855629,5
PARD6B,0.006352254060475645,5
PARD6G,0.001019008079798091,5
PARG,0.0024940493552520664,5
PARL,0.005646850006507391,5
PARM1,0.015319301253297352,5
PARN,0.005593717282936484,5
PARP1,0.002445953400874464,5
PARP10,0.00825748167871016,5
PARP11,0.0030417548562159686,5
PARP12,0.006065754443248382,5
PARP14,0.027313803718552836,5
PARP15,0.0024665319045349375,5
PARP16,0.0019841781743018144,5
PARP2,0.0018671141468286387,5
PARP3,0.0034705627384068044,5
PARP4,0.012058534151251086,5
PARP6,0.004086141853307653,5
PARP8,0.00871303091023799,5
PARP9,0.010969971968376799,5
PARPBP,0.001016250711306903,5
PARS2,0.0008974238641715996,5
PARVA,0.014357684709144008,5
PARVB,0.0038799766484367143,5
PARVG,0.006775254865503915,5
PASD1,0.00010143246269412481,5
PASK,0.0021606344498974112,5
PATE1,0.00013397680949009963,5
PATE2,0.00011932825126454475,5
PATE3,0.0001250040679157485,5
PATE4,9.219083737415219e-05,5
PATJ,0.03492029179215299,5
PATL1,0.004418577633097365,5
PATL2,0.0014243999685637494,5
PATZ1,0.004485138849007987,5
PAWR,0.014028497783292338,5
PAX1,0.00012584206281445622,5
PAX2,0.00014387393670867854,5
PAX3,0.0001448907556053963,5
PAX4,8.866596718945696e-05,5
PAX5,1.519191146806007,5
PAX6,0.00047918429413269,5
PAX7,0.00019768560593641515,5
PAX8,0.00041579936040475363,5
PAX9,0.0006012302769110622,5
PAXBP1,0.009543570000741432,5
PAXIP1,0.002830006698262611,5
PAXX,0.010287190351214877,5
PBDC1,0.006087096710660083,5
PBK,0.0012506869912890185,5
PBLD,0.003084216289743199,5
PBOV1,0.00013808174812604809,5
PBRM1,0.01738418350657306,5
PBX1,0.012815219602782929,5
PBX2,0.027396390993663054,5
PBX3,0.00630496068956075,5
PBX4,0.001619931060873844,5
PBXIP1,0.012098160749776394,5
PC,0.0016288692910335553,5
PCARE,0.00015634507903937732,5
PCBD1,0.01666568004754501,5
PCBD2,2.3182017153609848e-06,5
PCBP1,0.015385478551519005,5
PCBP2,0.015916912148555805,5
PCBP3,0.0006170296072428369,5
PCBP4,0.004143963610624265,5
PCCA,0.010404272139828804,5
PCCB,0.0033222872693045315,5
PCDH1,0.016588768079051984,5
PCDH10,0.00054571444271318,5
PCDH11X,0.0001816781465062394,5
PCDH11Y,6.154233907193356e-06,5
PCDH12,0.003451157470501344,5
PCDH15,0.00047517762982733056,5
PCDH17,0.003984196824303047,5
PCDH18,0.0022818571422480406,5
PCDH19,0.00021949369464535298,5
PCDH20,0.0018687461076359775,5
PCDH7,0.002299922684556936,5
PCDH8,0.000244764407840382,5
PCDH9,0.001763505357527484,5
PCDHA1,0.00015355213219938146,5
PCDHA10,0.0011941448778582109,5
PCDHA11,0.000403242850685955,5
PCDHA12,0.0015089397455822161,5
PCDHA13,0.0007542781733318726,5
PCDHA2,0.00021536743299554244,5
PCDHA3,0.00032797362332352394,5
PCDHA4,0.0024772076384652233,5
PCDHA5,0.0011734817555147754,5
PCDHA6,0.0005901353427055411,5
PCDHA7,0.00035566984303481315,5
PCDHA8,0.00033629942972914753,5
PCDHA9,0.0005974607253145789,5
PCDHAC1,0.001197706510442432,5
PCDHB1,0.00025892857677263504,5
PCDHB10,0.0006490984774356418,5
PCDHB11,0.0004244934639292924,5
PCDHB12,0.0010381085580892812,5
PCDHB13,0.0008092610645883278,5
PCDHB14,0.0027853593321794704,5
PCDHB15,0.0003937065749975609,5
PCDHB16,0.000991288171476052,5
PCDHB2,0.0010851656469371908,5
PCDHB3,0.0009574077984370434,5
PCDHB4,0.00047101759908705303,5
PCDHB5,0.0007629379094997721,5
PCDHB6,0.0003522237266144551,5
PCDHB7,0.0007211547485487981,5
PCDHB8,0.0001300577154243411,5
PCDHB9,0.00037692853322821544,5
PCDHGA1,0.0003072361204115489,5
PCDHGA10,0.0011839082742791693,5
PCDHGA11,0.0005066509966920406,5
PCDHGA12,0.0017099396818080442,5
PCDHGA2,0.0006995526187866159,5
PCDHGA3,0.00045254403340276036,5
PCDHGA5,0.0012787638462612822,5
PCDHGA6,0.001039662376537459,5
PCDHGA7,0.0011041093188990094,5
PCDHGA8,0.000978437242258338,5
PCDHGA9,0.0006644377815337402,5
PCDHGB2,0.0003544072932118943,5
PCDHGB6,0.0013808969432189174,5
PCDHGB7,0.0031281062873975015,5
PCDHGC3,0.0034986387133070416,5
PCDHGC5,0.0004264843265626893,5
PCED1A,0.01251347229699811,5
PCED1B,0.0025513937215383867,5
PCF11,0.012263126163706558,5
PCGF1,0.004579526402198922,5
PCGF2,0.007852594399229673,5
PCGF3,0.0120988538690274,5
PCGF5,0.011511780940412325,5
PCGF6,0.0012178834466837127,5
PCID2,0.0095305226895242,5
PCIF1,0.010501187670562396,5
PCK1,0.00020443475320578293,5
PCK2,0.003598208030129308,5
PCLAF,0.0015731118480655983,5
PCLO,0.002596879787694445,5
PCM1,0.018844157309544845,5
PCMT1,0.013115902613266872,5
PCMTD1,0.021083039235137383,5
PCMTD2,0.01881594780691958,5
PCNA,4.928434634640262,5
PCNT,0.00598348214879759,5
PCNX1,0.013786539482393834,5
PCNX2,0.006350016275054699,5
PCNX3,0.006627862105139932,5
PCNX4,0.0069692729060016655,5
PCOLCE,0.004861254577617423,5
PCOLCE2,0.0012437549121185536,5
PCP2,0.0011895817333286345,5
PCP4,0.0002886220056648651,5
PCP4L1,0.0005222841596654978,5
PCSK1,9.124475687072772e-05,5
PCSK1N,0.0038513580083640356,5
PCSK2,0.0005787835802715192,5
PCSK4,0.0009363523378305745,5
PCSK5,0.005963028076409841,5
