sample,sample_name,stage,axis_id,axis_label,evidence_type,gene_panel,panel_genes,perturbation_id,perturbation_type,perturbed_genes,perturbation_factor,present_perturbed_genes,missing_perturbed_genes,baseline_panel_mean,perturbed_panel_mean,panel_mean_delta,baseline_observed_fraction,perturbed_observed_fraction,observed_fraction_delta,baseline_n_target_high,perturbed_n_target_high,baseline_status,perturbed_status
GSM9226177,P4_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0p5,axis,"SPP1,TREM2,PLA2G7",0.5,"SPP1,TREM2,PLA2G7",,0.9624455039391722,0.8711121662953136,-0.09133333764385854,0.3713405238828968,0.36271186440677966,-0.008628659476117129,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,1.3095166387273212,1.2681960429998897,-0.04132059572743141,0.20154083204930662,0.19198767334360556,-0.00955315870570106,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,1.04628000666534,0.9498652833013331,-0.0964147233640068,0.24930662557781202,0.2567026194144838,0.007395993836671777,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,1.3095166387273212,1.2888563408636053,-0.020660297863715815,0.20154083204930662,0.19815100154083204,-0.0033898305084745783,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,1.04628000666534,0.9980726449833365,-0.04820736168200346,0.24930662557781202,0.24375963020030816,-0.0055469953775038605,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0,gene,MIF,0.0,MIF,,0.8780124715330764,0.0,-0.8780124715330764,0.5691833590138675,0.0,-0.5691833590138675,3245,0,ok,insufficient_target_high
GSM9226177,P4_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0p5,gene,MIF,0.5,MIF,,0.8780124715330764,0.4390062357665382,-0.4390062357665382,0.5691833590138675,0.5691833590138675,0.0,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0,gene,CD74,0.0,CD74,,2.027883699644177,0.7216688563923789,-1.306214843251798,0.28412942989214174,0.34699537750385206,0.06286594761171033,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0p5,gene,CD74,0.5,CD74,,2.027883699644177,1.3747762780182777,-0.6531074216258992,0.28412942989214174,0.3078582434514638,0.02372881355932205,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0,gene,CXCR4,0.0,CXCR4,,2.027883699644177,1.9039901745076335,-0.12389352513654339,0.28412942989214174,0.27673343605546996,-0.007395993836671777,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0p5,gene,CXCR4,0.5,CXCR4,,2.027883699644177,1.965936937075905,-0.06194676256827192,0.28412942989214174,0.27765793528505395,-0.006471494607087791,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0,gene,CD44,0.0,CD44,,2.027883699644177,1.4301083683883413,-0.5977753312558356,0.28412942989214174,0.2711864406779661,-0.012942989214175638,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0p5,gene,CD44,0.5,CD44,,2.027883699644177,1.7289960340162591,-0.2988876656279178,0.28412942989214174,0.2832049306625578,-0.0009244992295839305,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,0.8780124715330764,0.0,-0.8780124715330764,0.5691833590138675,0.0,-0.5691833590138675,3245,0,ok,insufficient_target_high
GSM9226177,P4_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,2.027883699644177,0.0,-2.027883699644177,0.28412942989214174,0.0,-0.28412942989214174,3245,0,ok,insufficient_target_high
GSM9226177,P4_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,0.8780124715330764,0.4390062357665382,-0.4390062357665382,0.5691833590138675,0.5691833590138675,0.0,3245,3245,ok,ok
GSM9226177,P4_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,2.027883699644177,1.0139418498220885,-1.0139418498220885,0.28412942989214174,0.28412942989214174,0.0,3245,3245,ok,ok
GSM9226174,P4_Normal,Normal,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0,gene,SPP1,0.0,SPP1,,0.031481596921210546,0.03144266642120215,-3.893050000839532e-05,0.30902666238355286,0.3087054288467716,-0.00032123353678126243,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0p5,gene,SPP1,0.5,SPP1,,0.031481596921210546,0.031462131671206345,-1.946525000420113e-05,0.30902666238355286,0.30902666238355286,0.0,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.031481596921210546,0.030723120730434213,-0.0007584761907763332,0.30902666238355286,0.30581432701574046,-0.0032123353678124023,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.031481596921210546,0.031102358825822376,-0.0003792380953881701,0.30902666238355286,0.30742049469964666,-0.0016061676839062011,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0,gene,PLA2G7,0.0,PLA2G7,,0.031481596921210546,0.031250913651833745,-0.000230683269376801,0.30902666238355286,0.3103115965306778,0.0012849341471249387,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0p5,gene,PLA2G7,0.5,PLA2G7,,0.031481596921210546,0.03136625528652214,-0.00011534163468840397,0.30902666238355286,0.30966912945711533,0.0006424670735624693,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0,axis,"SPP1,TREM2,PLA2G7",0.0,"SPP1,TREM2,PLA2G7",,0.031481596921210546,0.03045350696104903,-0.0010280899601615157,0.30902666238355286,0.3070992611628654,-0.0019274012206874636,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0p5,axis,"SPP1,TREM2,PLA2G7",0.5,"SPP1,TREM2,PLA2G7",,0.031481596921210546,0.030967551941129788,-0.0005140449800807578,0.30902666238355286,0.30613556055252167,-0.0028911018310311953,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.046519466431535234,0.045869343982298375,-0.000650122449236859,0.3238034050754899,0.3263732733697398,0.002569868294249933,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.02062111395803353,0.01910416157648087,-0.0015169523815526595,0.46064889174429813,0.46739479601670414,0.006745904272406011,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.046519466431535234,0.046194405206916804,-0.0003250612246184295,0.3238034050754899,0.3238034050754899,0.0,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.02062111395803353,0.019862637767257198,-0.0007584761907763332,0.46064889174429813,0.4628975265017668,0.0022486347574686705,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0,gene,MIF,0.0,MIF,,0.0033817023586040764,0.0,-0.0033817023586040764,0.32573080629617734,0.0,-0.32573080629617734,2093,0,ok,insufficient_target_high
GSM9226174,P4_Normal,Normal,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0p5,gene,MIF,0.5,MIF,,0.0033817023586040764,0.0016908511793020382,-0.0016908511793020382,0.32573080629617734,0.32573080629617734,0.0,2093,2093,ok,ok
GSM9226174,P4_Normal,Normal,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0,gene,CD74,0.0,CD74,,0.10942720767009695,0.015779436664133645,-0.0936477710059633,0.4680372630902666,0.4548666880822358,-0.013170575008030816,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0p5,gene,CD74,0.5,CD74,,0.10942720767009695,0.06260332216711528,-0.046823885502981666,0.4680372630902666,0.46514616125923547,-0.00289110183103114,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0,gene,CXCR4,0.0,CXCR4,,0.10942720767009695,0.10774790807231047,-0.0016792995977864822,0.4680372630902666,0.47060713138451654,0.002569868294249933,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0p5,gene,CXCR4,0.5,CXCR4,,0.10942720767009695,0.10858755787120371,-0.0008396497988932411,0.4680372630902666,0.47060713138451654,0.002569868294249933,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0,gene,CD44,0.0,CD44,,0.10942720767009695,0.09532707060374977,-0.014100137066347176,0.4680372630902666,0.4580790234500482,-0.009958239640218414,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0p5,gene,CD44,0.5,CD44,,0.10942720767009695,0.10237713913692335,-0.007050068533173595,0.4680372630902666,0.4648249277224542,-0.0032123353678124023,3113,3113,ok,ok
GSM9226174,P4_Normal,Normal,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,0.0033817023586040764,0.0,-0.0033817023586040764,0.32573080629617734,0.0,-0.32573080629617734,2093,0,ok,insufficient_target_high
GSM9226174,P4_Normal,Normal,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,0.10942720767009695,0.0,-0.10942720767009695,0.4680372630902666,0.0,-0.4680372630902666,3113,0,ok,insufficient_target_high
GSM9226174,P4_Normal,Normal,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,0.0033817023586040764,0.0016908511793020382,-0.0016908511793020382,0.32573080629617734,0.32573080629617734,0.0,2093,2093,ok,ok
GSM9226174,P4_Normal,Normal,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,0.10942720767009695,0.054713603835048474,-0.054713603835048474,0.4680372630902666,0.4680372630902666,0.0,3113,3113,ok,ok
GSM9226178,P5_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0,gene,SPP1,0.0,SPP1,,0.5134198416615667,0.4821314568001101,-0.03128838486145663,0.49714285714285716,0.48838095238095236,-0.008761904761904804,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0p5,gene,SPP1,0.5,SPP1,,0.5134198416615667,0.49777564923083845,-0.015644192430728288,0.49714285714285716,0.49257142857142855,-0.004571428571428615,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.5134198416615667,0.48769596843164714,-0.02572387322991959,0.49714285714285716,0.4860952380952381,-0.011047619047619084,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.5134198416615667,0.5005579050466069,-0.012861936614959824,0.49714285714285716,0.4921904761904762,-0.004952380952380986,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0,gene,PLA2G7,0.0,PLA2G7,,0.5134198416615667,0.4984965190351687,-0.014923322626398061,0.49714285714285716,0.4982857142857143,0.0011428571428571122,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0p5,gene,PLA2G7,0.5,PLA2G7,,0.5134198416615667,0.5059581803483677,-0.007461661313199031,0.49714285714285716,0.49942857142857144,0.00228571428571428,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0,axis,"SPP1,TREM2,PLA2G7",0.0,"SPP1,TREM2,PLA2G7",,0.5134198416615667,0.4414842609437924,-0.07193558071777434,0.49714285714285716,0.47504761904761905,-0.022095238095238112,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0p5,axis,"SPP1,TREM2,PLA2G7",0.5,"SPP1,TREM2,PLA2G7",,0.5134198416615667,0.4774520513026796,-0.03596779035888714,0.49714285714285716,0.4819047619047619,-0.015238095238095273,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.7560198560425284,0.7339708218454545,-0.022049034197073936,0.4369523809523809,0.4300952380952381,-0.0068571428571428394,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.8496835378634542,0.7982357914036148,-0.051447746459839405,0.4948571428571429,0.48228571428571426,-0.012571428571428622,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.7560198560425284,0.7449953389439913,-0.011024517098537134,0.4369523809523809,0.4297142857142857,-0.00723809523809521,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.8496835378634542,0.8239596646335345,-0.025723873229919647,0.4948571428571429,0.48304761904761906,-0.011809523809523825,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0,gene,MIF,0.0,MIF,,0.3315144522067661,0.0,-0.3315144522067661,0.571047619047619,0.0,-0.571047619047619,2625,0,ok,insufficient_target_high
GSM9226178,P5_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0p5,gene,MIF,0.5,MIF,,0.3315144522067661,0.16575722610338306,-0.16575722610338306,0.571047619047619,0.571047619047619,0.0,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0,gene,CD74,0.0,CD74,,1.6111614092282722,0.5882966732460696,-1.0228647359822025,0.5260952380952381,0.5146666666666667,-0.011428571428571344,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0p5,gene,CD74,0.5,CD74,,1.6111614092282722,1.099729041237171,-0.5114323679911013,0.5260952380952381,0.5287619047619048,0.002666666666666706,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0,gene,CXCR4,0.0,CXCR4,,1.6111614092282722,1.5254967265868387,-0.08566468264143356,0.5260952380952381,0.5401904761904762,0.01409523809523816,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0p5,gene,CXCR4,0.5,CXCR4,,1.6111614092282722,1.5683290679075552,-0.042832341320717005,0.5260952380952381,0.5340952380952381,0.008000000000000007,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0,gene,CD44,0.0,CD44,,1.6111614092282722,1.108529418623636,-0.5026319906046361,0.5260952380952381,0.42095238095238097,-0.1051428571428571,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0p5,gene,CD44,0.5,CD44,,1.6111614092282722,1.3598454139259541,-0.2513159953023181,0.5260952380952381,0.49447619047619046,-0.0316190476190476,2625,2625,ok,ok
GSM9226178,P5_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,0.3315144522067661,0.0,-0.3315144522067661,0.571047619047619,0.0,-0.571047619047619,2625,0,ok,insufficient_target_high
GSM9226178,P5_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,1.6111614092282722,0.0,-1.6111614092282722,0.5260952380952381,0.0,-0.5260952380952381,2625,0,ok,insufficient_target_high
